code,Name,State,CBSA,wage_index
4520,Perry,Arkansas ,30780,0.8374
4590,Pulaski,Arkansas ,30780,0.8374
4620,Saline,Arkansas ,30780,0.8374
46020,Cache,Utah ,30860,0.8819
13200,Franklin,Idaho ,30860,0.8819
45570,Gregg,Texas ,30980,0.8211
45881,Rusk,Texas ,30980,0.8211
45943,Upshur,Texas ,30980,0.8211
50070,Cowlitz,Washington ,31020,0.7998
5200,Los Angeles,California ,31084,1.2424
18140,Bullitt,Kentucky,50033,0.8599
15090,Clark,Indiana ,50033,0.8599
15210,Floyd,Indiana ,50033,0.8599
15300,Harrison,Indiana ,50033,0.8599
18510,Henry,Kentucky,50033,0.8599
18550,Jefferson,Kentucky,50033,0.8599
18920,Oldham,Kentucky,50033,0.8599
18978,Shelby,Kentucky,50033,0.8599
18980,Spencer,Kentucky,50033,0.8599
18984,Trimble,Kentucky,50033,0.8599
15870,Washington,Indiana ,50033,0.8599
15710,Scott,Indiana ,50040,0.8511
45362,Crosby,Texas ,50150,0.8830
45770,Lubbock,Texas ,50150,0.8830
45771,Lynn,Texas ,50158,0.8343
49040,Amherst,Virginia ,31340,0.8830
49050,Appomattox,Virginia ,31340,0.8830
49088,Bedford City,Virginia ,31340,0.8830
49090,Bedford,Virginia ,31340,0.8830
49150,Campbell,Virginia ,31340,0.8830
49551,Lynchburg City,Virginia ,31340,0.8830
11090,Bibb,Georgia ,31420,0.9129
11330,Crawford,Georgia ,31420,0.9129
11650,Jones,Georgia ,31420,0.9129
11760,Monroe,Georgia ,31420,0.9129
11912,Twiggs,Georgia ,31420,0.9129
5300,Madera,California ,31460,0.7789
52100,Columbia,Wisconsin ,50184,1.1235
52120,Dane,Wisconsin ,50184,1.1235
52240,Iowa,Wisconsin ,50184,1.1235
52220,Green,Wisconsin ,50185,1.0086
30050,Hillsborough,New Hampshire ,31700,1.119
17740,Pottawatomie,Kansas ,31740,0.8839
17800,Riley,Kansas ,31740,0.8839
24060,Blue Earth,Minnesota ,31860,0.9084
24510,Nicollet,Minnesota ,31860,0.9084
36710,Richland,Ohio,31900,0.8771
40330,Hormigueros,Puerto Rico ,32420,0.3767
40480,Mayaguez,Puerto Rico ,32420,0.3767
45650,Hidalgo,Texas ,32580,0.8175
38140,Jackson,Oregon ,32780,1.0492
4170,Crittenden,Arkansas ,50006,0.8991
25160,Desoto,Mississippi ,50006,0.8991
44230,Fayette,Tennessee ,50006,0.8991
25460,Marshall,Mississippi ,50006,0.8991
44780,Shelby,Tennessee ,50006,0.8991
25680,Tate,Mississippi ,50006,0.8991
44830,Tipton,Tennessee ,50006,0.8991
25710,Tunica,Mississippi ,50006,0.8991
25040,Benton,Mississippi ,50081,0.8290
5340,Merced,California ,32900,1.2713
10120,Miami-Dade,Florida ,33124,0.9673
15450,La Porte,Indiana ,33140,0.9472
23550,Midland,Michigan ,33220,0.8071
45794,Midland,Texas ,50161,0.8940
45784,Martin,Texas ,50160,0.8398
52390,Milwaukee,Wisconsin ,33340,0.9892
52440,Ozaukee,Wisconsin ,33340,0.9892
52650,Washington,Wisconsin ,33340,0.9892
52660,Waukesha,Wisconsin ,33340,0.9892
24010,Anoka,Minnesota ,50076,1.1196
24090,Carver,Minnesota ,50076,1.1196
24120,Chisago,Minnesota ,50076,1.1196
24180,Dakota,Minnesota ,50076,1.1196
24260,Hennepin,Minnesota ,50076,1.1196
24290,Isanti,Minnesota ,50076,1.1196
52460,Pierce,Wisconsin ,50076,1.1196
24610,Ramsey,Minnesota ,50076,1.1196
24690,Scott,Minnesota ,50076,1.1196
24700,Sherburne,Minnesota ,50076,1.1196
52540,St. Croix,Wisconsin ,50076,1.1196
24810,Washington,Minnesota ,50076,1.1196
24850,Wright,Minnesota ,50076,1.1196
24390,Le Sueur,Minnesota ,50079,1.0160
24470,Mille Lacs,Minnesota ,50079,1.0160
24710,Sibley,Minnesota ,50079,1.0160
27310,Missoula,Montana ,33540,0.8860
1480,Mobile,Alabama ,33660,0.7539
5600,Stanislaus,California ,33700,1.3136
19360,Ouachita,Louisiana ,33740,0.7434
19550,Union,Louisiana ,33740,0.7434
23570,Monroe,Michigan ,33780,0.9217
1000,Autauga,Alabama ,33860,0.7678
1250,Elmore,Alabama ,33860,0.7678
1420,Lowndes,Alabama ,33860,0.7678
1500,Montgomery,Alabama ,33860,0.7678
51300,Monongalia,W Virginia ,34060,0.8270
51380,Preston,W Virginia ,34060,0.8270
44310,Hamblen,Tennessee ,34100,0.6983
44440,Jefferson,Tennessee ,34100,0.6983
50280,Skagit,Washington ,34580,0.9792
15170,Delaware,Indiana ,34620,0.9174
23600,Muskegon,Michigan ,34740,0.9670
42250,Horry,S Carolina ,50132,0.8610
34090,Brunswick,N Carolina ,50105,0.8744
5380,Napa,California ,34900,1.6066
10100,Collier,Florida ,34940,0.8752
44070,Cannon,Tennessee ,50141,0.8988
44100,Cheatham,Tennessee ,50141,0.8988
44180,Davidson,Tennessee ,50141,0.8988
44210,Dickson,Tennessee ,50141,0.8988
44400,Hickman,Tennessee ,50141,0.8988
44550,Macon,Tennessee ,50141,0.8988
44730,Robertson,Tennessee ,50141,0.8988
44740,Rutherford,Tennessee ,50141,0.8988
44790,Smith,Tennessee ,50141,0.8988
44820,Sumner,Tennessee ,50141,0.8988
44840,Trousdale,Tennessee ,50141,0.8988
44930,Williamson,Tennessee ,50141,0.8988
44940,Wilson,Tennessee ,50141,0.8988
44590,Maury,Tennessee ,50145,0.8167
33400,Nassau,New York ,35004,1.2655
33700,Suffolk,New York ,35004,1.2655
31350,Somerset,New Jersey,50097,1.1111
31200,Essex,New Jersey,50095,1.1287
31250,Hunterdon,New Jersey,50095,1.1287
31300,Morris,New Jersey,50095,1.1287
39630,Pike,Pennsylvania ,50095,1.1287
31360,Sussex,New Jersey,50095,1.1287
31370,Union,New Jersey,50095,1.1287
34240,Craven,N Carolina ,35100,0.8495
34510,Jones,N Carolina ,35100,0.8495
34680,Pamlico,N Carolina ,35100,0.8495
7040,New Haven,Connecticut ,35300,1.2207
19250,Jefferson,Louisiana ,50060,0.8821
19350,Orleans,Louisiana ,50060,0.8821
19370,Plaquemines,Louisiana ,50060,0.8821
19430,St. Bernard,Louisiana ,50060,0.8821
19440,St. Charles,Louisiana ,50060,0.8821
19470,St. John Baptist,Louisiana ,50060,0.8821
19510,St. Tammany,Louisiana ,50060,0.8821
19460,St James,Louisiana ,50062,0.8201
31270,Middlesex,New Jersey,50096,1.1913
31290,Monmouth,New Jersey,50096,1.1913
31310,Ocean,New Jersey,50096,1.1913
31100,Bergen,New Jersey,50094,1.2974
33020,Bronx,New York ,50094,1.2974
31230,Hudson,New Jersey,50094,1.2974
33331,Kings,New York ,50094,1.2974
33420,New York,New York ,50094,1.2974
31320,Passaic,New Jersey,50094,1.2974
33590,Queens,New York ,50094,1.2974
33610,Richmond,New York ,50094,1.2974
33620,Rockland,New York ,50094,1.2974
33800,Westchester,New York ,50094,1.2974
33540,Orange,New York ,50100,1.2185
23100,Berrien,Michigan ,35660,0.8705
10400,Manatee,Florida ,35840,0.9478
10570,Sarasota,Florida ,35840,0.9478
7050,New London,Connecticut ,35980,1.1813
5000,Alameda,California ,36084,1.7109
5060,Contra Costa,California ,36084,1.7109
10410,Marion,Florida ,36100,0.8302
31180,Cape May,New Jersey,36140,1.0584
45451,Ector,Texas ,36220,0.9867
46050,Davis,Utah ,50167,0.9214
46140,Morgan,Utah ,50167,0.9214
46280,Weber,Utah ,50167,0.9214
46010,Box Elder,Utah ,50166,0.9058
37080,Canadian,Oklahoma ,36420,0.8955
37130,Cleveland,Oklahoma ,36420,0.8955
37250,Grady,Oklahoma ,36420,0.8955
37400,Lincoln,Oklahoma ,36420,0.8955
37410,Logan,Oklahoma ,36420,0.8955
37430,McClain,Oklahoma ,36420,0.8955
37540,Oklahoma,Oklahoma ,36420,0.8955
50330,Thurston,Washington ,36500,1.2018
28120,Cass,Nebraska ,36540,0.9661
28270,Douglas,Nebraska ,36540,0.9661
16420,Harrison,Iowa ,36540,0.9661
16640,Mills,Iowa ,36540,0.9661
16770,Pottawattamie,Iowa ,36540,0.9661
28760,Sarpy,Nebraska ,36540,0.9661
28770,Saunders,Nebraska ,36540,0.9661
28880,Washington,Nebraska ,36540,0.9661
10340,Lake,Florida ,36740,0.9115
10470,Orange,Florida ,36740,0.9115
10480,Osceola,Florida ,36740,0.9115
10580,Seminole,Florida ,36740,0.9115
52690,Winnebago,Wisconsin ,36780,0.9656
18290,Daviess,Kentucky,36980,0.7348
18450,Hancock,Kentucky,36980,0.7348
18740,McLean,Kentucky,36980,0.7348
5660,Ventura,California ,37100,1.2822
10040,Brevard,Florida ,37340,0.8971
10020,Bay,Florida ,50013,0.7894
10220,Gulf,Florida ,50015,0.7956
51520,Wirt,W Virginia ,37620,0.7871
51530,Wood,W Virginia ,37620,0.7871
10160,Escambia,Florida ,37860,0.7898
10560,Santa Rosa,Florida ,37860,0.7898
14700,Marshall,Illinois ,37900,0.7898
14800,Peoria,Illinois ,37900,0.7898
14960,Stark,Illinois ,37900,0.7898
14980,Tazewell,Illinois ,37900,0.7898
14992,Woodford,Illinois ,37900,0.7898
39140,Bucks,Pennsylvania ,33874,1.0497
39210,Chester,Pennsylvania ,33874,1.0497
39290,Delaware,Pennsylvania ,37964,1.1012
39560,Montgomery,Pennsylvania ,33874,1.0497
39620,Philadelphia,Pennsylvania ,37964,1.1012
3060,Maricopa,Arizona ,38060,1.0383
3100,Pinal,Arizona ,38060,1.0383
4120,Cleveland,Arkansas ,38220,0.8021
4340,Jefferson,Arkansas ,38220,0.8021
4390,Lincoln,Arkansas ,38220,0.8021
39010,Allegheny,Pennsylvania ,38300,0.8639
39070,Armstrong,Pennsylvania ,38300,0.8639
39080,Beaver,Pennsylvania ,38300,0.8639
39150,Butler,Pennsylvania ,38300,0.8639
39330,Fayette,Pennsylvania ,38300,0.8639
39750,Washington,Pennsylvania ,38300,0.8639
39770,Westmoreland,Pennsylvania ,38300,0.8639
22010,Berkshire,Massachusetts ,38340,1.0807
13020,Bannock,Idaho ,38540,0.9672
40370,Juana Diaz,Puerto Rico ,50128,0.4202
40560,Ponce,Puerto Rico ,50128,0.4202
40750,Villalba,Puerto Rico ,50128,0.4202
40270,Guanica,Puerto Rico ,50127,0.3765
40290,Guayanilla,Puerto Rico ,50127,0.3765
40550,Penuelas,Puerto Rico ,50127,0.3765
40770,Yauco,Puerto Rico ,50127,0.3765
20020,Cumberland,Maine ,38860,1.0053
20110,Sagadahoc,Maine ,38860,1.0053
20150,York,Maine ,38860,1.0053
38020,Clackamas,Oregon ,38900,1.1936
50050,Clark,Washington ,38900,1.1936
38040,Columbia,Oregon ,38900,1.1936
38250,Multnomah,Oregon ,38900,1.1936
50290,Skamania,Washington ,38900,1.1936
38330,Washington,Oregon ,38900,1.1936
38350,Yamhill,Oregon ,38900,1.1936
10420,Martin,Florida ,38940,0.9159
10550,St. Lucie,Florida ,38940,0.9159
3120,Yavapai,Arizona ,39140,1.0922
41000,Bristol,Rhode Island ,39300,1.0634
22020,Bristol,Massachusetts ,39300,1.0634
41010,Kent,Rhode Island ,39300,1.0634
41020,Newport,Rhode Island ,39300,1.0634
41030,Providence,Rhode Island ,39300,1.0634
41050,Washington,Rhode Island ,39300,1.0634
46110,Juab,Utah ,39340,0.9503
46240,Utah,Utah ,39340,0.9503
6500,Pueblo,Colorado ,39380,0.8434
10070,Charlotte,Florida ,39460,0.8821
52500,Racine,Wisconsin ,39540,0.9597
34340,Franklin,N Carolina ,39580,0.9003
34500,Johnston,N Carolina ,39580,0.9003
34910,Wake,N Carolina ,39580,0.9003
43160,Custer,S Dakota ,50136,0.8651
43460,Meade,S Dakota ,50137,0.8989
43510,Pennington,S Dakota ,50137,0.8989
39110,Berks,Pennsylvania ,39740,0.8706
5550,Shasta,California ,39820,1.4791
29140,Storey,Nevada ,39900,1.0266
29150,Washoe,Nevada ,39900,1.0266
49030,Amelia,Virginia ,40060,0.9625
49160,Caroline,Virginia ,40060,0.9625
49180,Charles City,Virginia ,40060,0.9625
49200,Chesterfield,Virginia ,40060,0.9625
49212,Colonial Heights,Virginia ,40060,0.9625
49260,Dinwiddie,Virginia ,40060,0.9625
49370,Goochland,Virginia ,40060,0.9625
49420,Hanover,Virginia ,40060,0.9625
49430,Henrico,Virginia ,40060,0.9625
49451,Hopewell City,Virginia ,40060,0.9625
49480,King And Queen,Virginia ,40060,0.9625
49500,King William,Virginia ,40060,0.9625
49540,Louisa,Virginia ,40060,0.9625
49621,New Kent,Virginia ,40060,0.9625
49701,Petersburg City,Virginia ,40060,0.9625
49720,Powhatan,Virginia ,40060,0.9625
49740,Prince George,Virginia ,40060,0.9625
49791,Richmond City,Virginia ,40060,0.9625
49910,Sussex,Virginia ,40060,0.9625
5430,Riverside,California ,40140,1.1554
5460,San Bernardino,California ,40140,1.1554
49110,Botetourt,Virginia ,40220,0.9233
49220,Craig,Virginia ,40220,0.9233
49330,Franklin,Virginia ,40220,0.9233
49801,Roanoke City,Virginia ,40220,0.9233
49800,Roanoke,Virginia ,40220,0.9233
49838,Salem City,Virginia ,40220,0.9233
24190,Dodge,Minnesota ,50077,1.1398
24540,Olmsted,Minnesota ,50077,1.1398
24780,Wabasha,Minnesota ,50077,1.1398
24220,Fillmore,Minnesota ,50078,1.0261
33350,Livingston,New York ,50099,0.8750
33370,Monroe,New York ,50099,0.8750
33530,Ontario,New York ,50099,0.8750
33550,Orleans,New York ,50099,0.8750
33770,Wayne,New York ,50099,0.8750
33910,Yates,New York ,50102,0.8479
14030,Boone,Illinois ,40420,0.9768
14991,Winnebago,Illinois ,40420,0.9768
30070,Rockingham,New Hampshire ,40484,1.0168
30080,Strafford,New Hampshire ,40484,1.0168
34320,Edgecombe,N Carolina ,40580,0.8781
34630,Nash,N Carolina ,40580,0.8781
11460,Floyd,Georgia ,40660,0.8577
5080,El Dorado,California ,40900,1.5885
5410,Placer,California ,40900,1.5885
5440,Sacramento,California ,40900,1.5885
5670,Yolo,California ,40900,1.5885
23720,Saginaw,Michigan ,40980,0.8638
24040,Benton,Minnesota ,41060,1.0524
24720,Stearns,Minnesota ,41060,1.0524
46260,Washington,Utah ,41100,0.9569
26010,Andrew,Missouri ,41140,0.9837
26100,Buchanan,Missouri ,41140,0.9837
26310,De Kalb,Missouri ,41140,0.9837
17210,Doniphan,Kansas ,41140,0.9837
14020,Bond,Illinois ,41180,0.9366
14060,Calhoun,Illinois ,41180,0.9366
14130,Clinton,Illinois ,41180,0.9366
26350,Franklin,Missouri ,41180,0.9366
26490,Jefferson,Missouri ,41180,0.9366
14500,Jersey,Illinois ,41180,0.9366
26560,Lincoln,Missouri ,41180,0.9366
14670,Macoupin,Illinois ,41180,0.9366
14680,Madison,Illinois ,41180,0.9366
14750,Monroe,Illinois ,41180,0.9366
26910,St. Charles,Missouri ,41180,0.9366
14900,St. Clair,Illinois ,41180,0.9366
26950,St. Louis City,Missouri ,41180,0.9366
26940,St. Louis,Missouri ,41180,0.9366
26991,Warren,Missouri ,41180,0.9366
38230,Marion,Oregon ,41420,1.1275
38260,Polk,Oregon ,41420,1.1275
5370,Monterey,California ,41500,1.5715
21190,Somerset,Maryland ,50064,0.8877
21220,Wicomico,Maryland ,50064,0.8877
8020,Sussex,Delaware ,50011,0.9775
21230,Worcester,Maryland ,50065,0.8922
46170,Salt Lake,Utah ,41620,0.9507
46210,Summit,Utah ,41620,0.9507
46220,Tooele,Utah ,41620,0.9507
45672,Irion,Texas ,41660,0.8416
45930,Tom Green,Texas ,41660,0.8416
45060,Atascosa,Texas ,41700,0.8858
45090,Bandera,Texas ,41700,0.8858
45130,Bexar,Texas ,41700,0.8858
45320,Comal,Texas ,41700,0.8858
45581,Guadaloupe,Texas ,41700,0.8858
45731,Kendall,Texas ,41700,0.8858
45792,Medina,Texas ,41700,0.8858
45971,Wilson,Texas ,41700,0.8858
5470,San Diego,California ,41740,1.2355
5480,San Francisco,California ,41884,1.7260
5510,San Mateo,California ,41884,1.7260
40120,Cabo Rojo,Puerto Rico ,41900,0.4723
40390,Lajas,Puerto Rico ,41900,0.4723
40610,Sabana Grande,Puerto Rico ,41900,0.4723
40630,San German,Puerto Rico ,41900,0.4723
5450,San Benito,California ,41940,1.7840
5530,Santa Clara,California ,41940,1.7840
40180,Ceiba,Puerto Rico ,50126,0.4054
40260,Fajardo,Puerto Rico ,50126,0.4054
40440,Luquillo,Puerto Rico ,50126,0.4054
40040,Aguas Buenas,Puerto Rico ,50125,0.4444
40050,Aibonito,Puerto Rico ,50125,0.4444
40090,Barceloneta,Puerto Rico ,50125,0.4444
40100,Barranquitas,Puerto Rico ,50125,0.4444
40110,Bayamon,Puerto Rico ,50125,0.4444
40130,Caguas,Puerto Rico ,50125,0.4444
40140,Camuy,Puerto Rico ,50125,0.4444
40145,Canovanas,Puerto Rico ,50125,0.4444
40150,Carolina,Puerto Rico ,50125,0.4444
40160,Catano,Puerto Rico ,50125,0.4444
40170,Cayey,Puerto Rico ,50125,0.4444
40190,Ciales,Puerto Rico ,50125,0.4444
40200,Cidra,Puerto Rico ,50125,0.4444
40220,Comerio,Puerto Rico ,50125,0.4444
40230,Corozal,Puerto Rico ,50125,0.4444
40250,Dorado,Puerto Rico ,50125,0.4444
40265,Florida,Puerto Rico ,50125,0.4444
40300,Guaynabo,Puerto Rico ,50125,0.4444
40310,Gurabo,Puerto Rico ,50125,0.4444
40340,Humacao,Puerto Rico ,50125,0.4444
40380,Juncos,Puerto Rico ,50125,0.4444
40420,Las Piedras,Puerto Rico ,50125,0.4444
40430,Loiza,Puerto Rico ,50125,0.4444
40450,Manati,Puerto Rico ,50125,0.4444
40470,Maunabo,Puerto Rico ,50125,0.4444
40500,Morovis,Puerto Rico ,50125,0.4444
40510,Naguabo,Puerto Rico ,50125,0.4444
40520,Naranjito,Puerto Rico ,50125,0.4444
40530,Orocovis,Puerto Rico ,50125,0.4444
40590,Rio Grande,Puerto Rico ,50125,0.4444
40640,San Juan,Puerto Rico ,50125,0.4444
40650,San Lorenzo,Puerto Rico ,50125,0.4444
40680,Toa Alta,Puerto Rico ,50125,0.4444
40690,Toa Baja,Puerto Rico ,50125,0.4444
40700,Trujillo Alto,Puerto Rico ,50125,0.4444
40720,Vega Alta,Puerto Rico ,50125,0.4444
40730,Vega Baja,Puerto Rico ,50125,0.4444
40760,Yabucoa,Puerto Rico ,50125,0.4444
5500,San Luis Obispo,California ,42020,1.3144
5310,Marin,California ,42034,1.7260
5540,Santa Cruz,California ,42100,1.7908
32240,Santa Fe,New Mexico ,42140,0.9894
5520,Santa Barbara,California ,42200,1.2895
5590,Sonoma,California ,42220,1.6778
11130,Bryan,Georgia ,42340,0.8770
11220,Chatham,Georgia ,42340,0.8770
11421,Effingham,Georgia ,42340,0.8770
39420,Lackawanna,Pennsylvania ,42540,0.8049
39480,Luzerne,Pennsylvania ,42540,0.8049
39790,Wyoming,Pennsylvania ,42540,0.8049
50160,King,Washington ,42644,1.1771
50300,Snohomish,Washington ,42644,1.1771
10300,Indian River County, Florida ,42680,0.8821
10270,Highlands,Florida ,42700,0.7994
52580,Sheboygan,Wisconsin ,43100,0.9421
45564,Grayson,Texas ,43300,0.8633
19070,Bossier,Louisiana ,50059,0.8339
19080,Caddo,Louisiana ,50059,0.8339
19150,De Soto,Louisiana ,50059,0.8339
19590,Webster,Louisiana ,50063,0.7953
3010,Cochise,Arizona ,43420,0.9031
21100,Frederick,Maryland ,43524,1.0198
21150,Montgomery,Maryland ,43524,1.0198
28210,Dakota,Nebraska ,50044,0.8915
28250,Dixon,Nebraska ,50044,0.8915
43630,Union,S Dakota ,50044,0.8915
16960,Woodbury,Iowa ,50044,0.8915
16740,Plymouth,Iowa ,50043,0.8683
43410,Lincoln,S Dakota ,43620,0.8347
43430,McCook,S Dakota ,43620,0.8347
43490,Minnehaha,S Dakota ,43620,0.8347
43620,Turner,S Dakota ,43620,0.8347
23130,Cass,Michigan ,43780,0.9172
15700,St. Joseph,Indiana ,43780,0.9172
42410,Spartanburg,S Carolina ,50134,0.8304
42430,Union,S Carolina ,50135,0.8326
50310,Spokane,Washington ,50179,1.1425
50250,Pend Oreille,Washington ,50178,1.1159
50320,Stevens,Washington ,50178,1.1159
14730,Menard,Illinois ,44100,0.9119
14920,Sangamon,Illinois ,44100,0.9119
22070,Hampden,Massachusetts ,44140,1.0249
22080,Hampshire,Massachusetts ,44140,1.0249
26210,Christian,Missouri ,44180,0.8334
26290,Dallas,Missouri ,44180,0.8334
26380,Greene,Missouri ,44180,0.8334
26821,Polk,Missouri ,44180,0.8334
26994,Webster,Missouri ,44180,0.8334
36110,Clark,Ohio,44220,0.8692
39200,Centre,Pennsylvania ,44300,0.9833
49070,Augusta,Virginia ,44420,0.8000
49891,Staunton City,Virginia ,44420,0.8000
49951,Waynesboro City,Virginia ,44420,0.8000
5490,San Joaquin,California ,44700,1.3902
42420,Sumter,S Carolina ,44940,0.7293
33360,Madison,New York ,45060,0.9999
33520,Onondaga,New York ,45060,0.9999
33560,Oswego,New York ,45060,0.9999
50260,Pierce,Washington ,45104,1.1544
10190,Gadsden,Florida ,45220,0.7911
10320,Jefferson,Florida ,45220,0.7911
10360,Leon,Florida ,45220,0.7911
10640,Wakulla,Florida ,45220,0.7911
10260,Hernando,Florida ,45300,0.9076
10280,Hillsborough,Florida ,45300,0.9076
10500,Pasco,Florida ,45300,0.9076
10510,Pinellas,Florida ,45300,0.9076
15100,Clay,Indiana ,45460,0.9145
15760,Sullivan,Indiana ,45460,0.9145
15820,Vermillion,Indiana ,45460,0.9145
15830,Vigo,Indiana ,45460,0.9145
45170,Bowie,Texas ,50009,0.7362
4450,Miller,Arkansas ,50009,0.7362
4400,Little River,Arkansas ,50008,0.7337
10590,Sumter,Florida ,45540,0.8051
36260,Fulton,Ohio,45780,0.9129
36490,Lucas,Ohio,45780,0.9129
36880,Wood,Ohio,45780,0.9129
17420,Jackson,Kansas ,45820,0.8756
17430,Jefferson,Kansas ,45820,0.8756
17690,Osage,Kansas ,45820,0.8756
17880,Shawnee,Kansas ,45820,0.8756
17980,Wabaunsee,Kansas ,45820,0.8756
31260,Mercer,New Jersey,45940,1.0241
3090,Pima,Arizona ,46060,0.8604
37180,Creek,Oklahoma ,46140,0.7943
37550,Okmulgee,Oklahoma ,46140,0.7943
37560,Osage,Oklahoma ,46140,0.7943
37580,Pawnee,Oklahoma ,46140,0.7943
37650,Rogers,Oklahoma ,46140,0.7943
37710,Tulsa,Oklahoma ,46140,0.7943
37720,Wagoner,Oklahoma ,46140,0.7943
1320,Hale,Alabama ,50003,0.8362
1620,Tuscaloosa,Alabama ,50003,0.8362
1530,Pickens,Alabama ,50004,0.7650
45892,Smith,Texas ,46340,0.8293
12020,Honolulu,Hawaii ,46520,1.2468
33320,Herkimer,New York ,46540,0.8980
33510,Oneida,New York ,46540,0.8980
11120,Brooks,Georgia ,46660,0.7379
11420,Echols,Georgia ,46660,0.7379
11652,Lanier,Georgia ,46660,0.7379
11700,Lowndes,Georgia ,46660,0.7379
5580,Solano,California ,46700,1.6703
45561,Goliad,Texas ,47020,0.8473
45948,Victoria,Texas ,47020,0.8473
31190,Cumberland,New Jersey,47220,1.0503
49194,Chesapeake City, Virginia ,50107,0.9223
34251,Currituck,N Carolina ,50107,0.9223
49360,Gloucester,Virginia ,50107,0.9223
49411,Hampton City,Virginia ,50107,0.9223
49460,Isle Of Wight,Virginia ,50107,0.9223
49470,James City Co,Virginia ,50107,0.9223
49570,Mathews,Virginia ,50107,0.9223
49622,Newport News City,Virginia ,50107,0.9223
49641,Norfolk City,Virginia ,50107,0.9223
49712,Poquoson City,Virginia ,50107,0.9223
49711,Portsmouth City,Virginia ,50107,0.9223
49892,Suffolk City,Virginia ,50107,0.9223
49921,Virginia Beach City,Virginia ,50107,0.9223
49961,Williamsburg City,Virginia ,50107,0.9223
49981,York,Virginia ,50107,0.9223
34360,Gates,N Carolina ,50110,0.8609
5640,Tulare,California ,47300,0.9682
45780,McLennan,Texas ,50159,0.8181
45500,Falls,Texas ,50153,0.7996
50060,Columbia,Washington ,47460,1.0913
50350,Walla Walla,Washington ,47460,1.0913
11600,Houston,Georgia ,50021,0.7605
11811,Peach,Georgia ,50024,0.7484
11831,Pulaski,Georgia ,50024,0.7484
23430,Lapeer,Michigan ,47664,0.9433
23460,Livingston,Michigan ,47664,0.9433
23490,Macomb,Michigan ,47664,0.9433
23620,Oakland,Michigan ,47664,0.9433
23730,St. Clair,Michigan ,47664,0.9433
49011,Alexandria City,Virginia ,50012,1.0415
49060,Arlington,Virginia ,50012,1.0415
21040,Calvert,Maryland ,50012,1.0415
21080,Charles,Maryland ,50012,1.0415
49210,Clarke,Virginia ,50012,1.0415
49288,Fairfax City,Virginia ,50012,1.0415
49290,Fairfax,Virginia ,50012,1.0415
49291,Falls Church City,Virginia ,50012,1.0415
49300,Fauquier,Virginia ,50012,1.0415
49342,Fredericksburg City,Virginia ,50012,1.0415
51180,Jefferson,W Virginia ,50012,1.0415
49530,Loudoun,Virginia ,50012,1.0415
49563,Manassas City,Virginia ,50012,1.0415
49565,Manassas Park City,Virginia ,50012,1.0415
21160,Prince George's,Maryland ,50012,1.0415
49750,Prince William,Virginia ,50012,1.0415
49880,Spotsylvania,Virginia ,50012,1.0415
49890,Stafford,Virginia ,50012,1.0415
49930,Warren,Virginia ,50012,1.0415
9000,Washington DC,Dist Of Col ,50012,1.0415
49230,Culpeper,Virginia ,50172,0.9039
49780,Rappahannock,Virginia ,50172,0.9039
16060,Black Hawk,Iowa ,47940,0.8473
16080,Bremer,Iowa ,47940,0.8473
16370,Grundy,Iowa ,47940,0.8473
33330,Jefferson,New York ,48060,0.8297
52360,Marathon,Wisconsin ,48140,0.9191
51040,Brooke,W Virginia ,48260,0.7729
51140,Hancock,W Virginia ,48260,0.7729
36420,Jefferson,Ohio,48260,0.7729
50030,Chelan,Washington ,48300,0.9843
50080,Douglas,Washington ,48300,0.9843
10490,Palm Beach,Florida ,48424,0.9277
36060,Belmont,Ohio,48540,0.6390
51250,Marshall,W Virginia ,48540,0.6390
51340,Ohio,W Virginia ,48540,0.6390
17070,Butler,Kansas ,50046,0.8472
17390,Harvey,Kansas ,50046,0.8472
17860,Sedgwick,Kansas ,50046,0.8472
17950,Sumner,Kansas ,50046,0.8472
17470,Kingman,Kansas ,50049,0.8139
45040,Archer,Texas ,48660,0.9075
45291,Clay,Texas ,48660,0.9075
45960,Wichita,Texas ,48660,0.9075
39510,Lycoming,Pennsylvania ,48700,0.8517
21070,Cecil,Maryland ,48864,1.0432
8010,New Castle,Delaware,48864,1.0432
31340,Salem,New Jersey,48864,1.0432
34640,New Hanover,N Carolina ,48900,0.8874
34700,Pender,N Carolina ,48900,0.8874
49340,Frederick,Virginia ,49020,0.8864
51130,Hampshire,W Virginia ,49020,0.8864
49962,Winchester City,Virginia ,49020,0.8864
34290,Davie,N Carolina ,50109,0.8721
34330,Forsyth,N Carolina ,50109,0.8721
34840,Stokes,N Carolina ,50109,0.8721
34980,Yadkin,N Carolina ,50109,0.8721
34280,Davidson,N Carolina ,50108,0.8337
22170,Worcester,Massachusetts ,50070,1.1509
7070,Windham,Connecticut ,50010,1.1372
50380,Yakima,Washington ,49420,1.0294
39800,York,Pennsylvania ,49620,0.9746
36510,Mahoning,Ohio,49660,0.7986
39530,Mercer,Pennsylvania ,49660,0.7986
36790,Trumbull,Ohio,49660,0.7986
5610,Sutter,California ,49700,1.1793
5680,Yuba,California ,49700,1.1793
3130,Yuma,Arizona ,49740,1.0029
1310,Greene,Alabama ,50002,0.7651
1020,Barbour,Alabama ,50001,0.6939
1050,Bullock,Alabama ,50001,0.6939
1060,Butler,Alabama ,50001,0.6939
